REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
37380,2024,10,4,10,0,10,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,11,,136
37381,2024,10,1,24,0,08,,1,1,4,1,,,2,3,10,01,03,,,,400,400,1,400,400,0,,0,0,0,,240,,2500,3,1,2,2,,,,,,,,,,,,,,,,,1,03,2,184
37382,2024,10,4,24,2,12,,2,5,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,18,,297
37383,2024,10,1,48,0,10,,2,1,2,1,,,1,3,18,07,34,,,,250,250,2,250,250,0,,0,0,0,5,184,,2800,1,4,3,3,,,,,,,,,,,,,,,,,1,08,,82
37384,2024,10,1,48,8,05,,2,6,4,1,,,2,3,20,01,02,,,,400,320,1,400,320,80,3,0,0,0,,42,,5529,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,526
37385,2024,10,4,59,0,10,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,1,11,,152
37386,2024,10,1,59,0,03,6,2,6,4,2,,,4,3,17,04,17,,,,250,300,2,400,450,,,,,,5,79,,,,,,,,,,,,,,,,,,,,,,,1,01,,302
37387,2024,10,1,46,0,01,2,2,6,2,1,,,1,3,17,04,18,,,,240,320,2,240,320,0,,0,0,0,5,8,,1850,1,1,2,4,,,,,,,,,,,,,,,,,1,04,,54
37388,2024,10,1,35,4,09,,1,1,6,1,,,1,2,16,07,34,,,,400,400,1,400,400,0,,0,0,0,,104,,2788,1,1,1,4,,,,,,,,,,,,,,,,,1,04,4,343
37389,2024,10,4,35,0,02,3,2,6,3,,1,2,2,3,11,08,38,,,,,,,,,,,,,,,,15,,,,,,,,,3,05,3,,,,,,,,,4,,2,07,,288
37390,2024,10,1,46,6,10,,2,2,5,1,,,6,3,10,01,03,,,,600,600,1,600,600,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,1,02,,76
37391,2024,10,4,12,0,12,,1,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,01,,123
37392,2024,10,1,47,0,02,4,2,2,6,1,,,2,3,19,07,34,,,,350,350,1,350,350,0,,0,0,0,,30,,1415,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,185
37393,2024,10,4,35,4,12,,2,1,3,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,11,,200
37394,2024,10,4,46,0,09,,1,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,1,11,,41
37395,2024,10,4,59,0,12,,1,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,,11,,432
37396,2024,10,1,46,6,03,6,1,1,5,1,,,2,1,10,02,09,,,,400,400,1,400,400,0,,0,0,0,,15,,2115,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,419
37397,2024,10,2,10,0,09,,2,1,6,1,,,2,3,09,07,31,3,10,1,375,0,1,375,0,,,,,,,240,,2250,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,43
37398,2024,10,1,24,0,03,5,2,6,1,1,,,2,3,07,10,42,,,,400,400,1,400,400,0,,0,0,0,,73,,2000,3,1,2,2,,,,,,,,,,,,,,,,,1,18,,77
37399,2024,10,1,35,4,04,,2,1,5,1,,,2,1,17,04,18,,,,200,160,2,200,160,0,,0,0,0,2,22,,2100,1,1,3,3,,,,,,,,,,,,,,,,,1,03,2,1167
37400,2024,10,4,13,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,77
37401,2024,10,4,24,2,01,2,2,6,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,03,,905
37402,2024,10,1,35,5,06,,1,1,5,1,,,2,3,09,07,33,,,,400,400,1,400,400,0,,0,0,0,,96,,7212,3,1,2,2,,,,,,,,,,,,,,,,,1,03,2,290
37403,2024,10,4,24,0,11,,2,5,4,,1,1,2,3,12,07,31,,,,,,,,,,,,,,,,197,,,,,,,,,5,07,8,,,,,,,,,,,,01,,138
37404,2024,10,1,35,0,01,2,2,6,1,1,,,2,3,19,07,34,,,,150,120,2,150,120,0,,120,0,120,4,29,,1400,3,1,3,4,,,,,,,,,,,,,,,,,2,03,,534
37405,2024,10,3,59,0,02,3,1,6,3,,1,2,2,3,18,07,34,,,,,,,,,,,,,,,,2,,,,,,7,6,1,4,09,3,2,1,1,1,1,1,1,3,,,1,04,,462
37406,2024,10,1,47,0,02,3,1,6,3,1,,,2,3,09,07,33,,,,180,120,2,180,120,120,0,0,0,0,4,7,,1525,3,1,2,4,,,,,,,,,,,,,,,,,2,01,,264
37407,2024,10,1,35,3,07,,2,2,5,1,,,1,3,17,05,21,,,,300,120,1,300,120,0,,0,0,0,,106,,4300,1,1,4,4,,,,,,,,,,,,,,,,,1,03,3,539
37408,2024,10,1,59,9,04,,1,2,5,1,,,2,3,09,08,38,,,,400,400,1,400,400,0,,0,0,0,,6,,1900,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,222
37409,2024,10,4,35,4,07,,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,1,01,,109
37410,2024,10,1,35,4,03,5,2,6,4,1,,,2,3,20,02,07,,,,400,400,1,400,400,0,,0,0,0,,33,,3125,3,1,1,3,,,,,,,,,,,,,,,,,1,18,,620
37411,2024,10,1,47,0,05,,2,2,2,1,,,1,3,20,07,34,,,,360,350,1,360,350,0,,0,0,0,,38,,1519,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,134
37412,2024,10,4,59,9,10,,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,1,18,,167
37413,2024,10,4,47,0,12,,1,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,11,,142
37414,2024,10,4,35,0,01,2,2,6,3,,1,1,2,3,18,06,30,,,,,,,,,,,,,,,,2,,,,,,,,,4,09,3,,,,,,,,,,,2,03,,338
37415,2024,10,1,24,0,10,,1,1,4,1,,,3,3,14,03,13,,,,500,400,1,500,400,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,88
37416,2024,10,4,12,0,02,4,1,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,1,18,,227
37417,2024,10,1,47,0,04,,1,1,2,1,,,2,3,11,08,36,,,,350,350,1,350,350,0,,0,0,0,,40,,2100,3,2,3,4,,,,,,,,,,,,,,,,,1,02,,123
37418,2024,10,1,24,0,03,6,2,2,4,1,,,1,3,21,05,23,,,,400,470,1,400,470,0,,60,0,60,,34,,2250,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,133
37419,2024,10,2,24,0,05,,1,6,2,1,,,2,3,01,09,40,2,1,1,400,0,1,400,0,,,,,,,20,,2500,3,1,2,2,,,,,,,,,,,,,,,,,1,14,2,412
37420,2024,10,4,35,4,12,,1,5,4,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,224
37421,2024,10,4,35,0,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,,606
37422,2024,10,4,59,9,08,,2,1,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,1,06,2,823
37423,2024,10,1,46,6,04,,1,1,6,1,,,1,3,16,05,20,,,,400,400,1,400,400,0,,0,0,0,,26,,1971,3,3,4,4,,,,,,,,,,,,,,,,,1,02,,275
37424,2024,10,1,47,0,11,,2,1,2,2,,,1,3,17,01,02,,,,375,395,1,425,435,20,3,0,40,40,,219,,5400,3,1,3,4,,,,,,,,,,,,,,,,,,02,,286
37425,2024,10,1,35,4,06,,2,1,2,1,,,2,2,07,02,09,,,,200,300,2,200,300,0,,0,0,0,2,31,,2000,3,3,2,2,,,,,,,,,,,,,,,,,1,03,1,395
37426,2024,10,4,24,0,12,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,,,11,,78
37427,2024,10,4,35,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,11,,309
37428,2024,10,4,46,6,12,,2,3,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,96
37429,2024,10,3,46,6,01,2,1,6,2,,1,2,2,3,15,09,40,,,,,,,,,,,,,,,,5,,,,,,32,2,1,4,09,11,2,,,,1,1,,1,,,1,04,,92
37430,2024,10,1,10,0,09,,1,1,6,1,,,2,3,14,03,11,,,,375,375,1,375,375,0,,0,0,0,,41,,4615,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,73
37431,2024,10,1,35,0,09,,2,4,5,1,,,1,3,16,05,25,,,,140,70,2,140,70,0,,0,0,0,5,240,,2500,1,4,3,4,,,,,,,,,,,,,,,,,1,15,4,381
37432,2024,10,1,47,0,06,,1,1,4,1,,,4,3,13,01,03,,,,60,60,2,60,60,,,,,,5,100,,,,,,,,,,,,,,,,,,,,,,,1,03,2,131
37433,2024,10,1,48,0,06,,2,5,4,1,,,2,3,17,02,09,,,,350,170,1,350,170,210,0,0,0,0,,33,,4286,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,180
37434,2024,10,1,59,9,11,,1,5,3,1,,,2,3,06,08,35,,,,300,200,1,300,200,160,1,0,0,0,,170,,3650,3,1,1,1,,,,,,,,,,,,,,,,,,01,,202
37435,2024,10,4,35,4,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,06,,353
37436,2024,10,1,35,4,03,6,1,6,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,142,,1900,1,1,1,1,,,,,,,,,,,,,,,,,1,02,,447
37437,2024,10,1,35,4,02,4,2,6,5,1,,,2,3,19,07,33,,,,200,150,2,200,150,0,,0,0,0,0,43,,2000,3,1,2,3,,,,,,,,,,,,,,,,,1,07,,1199
37438,2024,10,1,13,0,10,,2,1,4,1,,,2,3,10,07,34,,,,370,360,1,370,360,0,,0,0,0,,38,,1530,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,49
37439,2024,10,1,35,0,03,6,2,6,6,1,,,1,1,21,02,09,,,,360,160,1,360,160,80,3,0,0,0,,78,,3500,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,752
37440,2024,10,1,12,0,06,,2,2,2,1,,,2,1,10,07,31,,,,450,400,1,450,400,100,3,0,0,0,,143,,1520,3,1,2,2,,,,,,,,,,,,,,,,,1,03,2,167
37441,2024,10,4,11,0,02,3,1,6,4,,1,1,2,3,06,08,35,,,,,,,,,,,,,,,,10,,,,,,,,,1,01,1,,,,,,,,,,,1,14,,115
37442,2024,10,4,48,7,03,5,1,2,1,,1,1,2,3,15,09,40,,,,,,,,,,,,,,,,43,,,,,,,,,4,09,2,,,,,,,,,4,,3,11,,989
37443,2024,10,4,35,0,11,,2,5,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,,,,,,,,,,,05,,255
37444,2024,10,4,35,4,04,,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,1163
37445,2024,10,1,48,7,04,,1,1,6,1,,,2,1,11,08,35,,,,400,440,1,400,440,0,,40,0,40,,7,,3400,3,1,1,3,,,,,,,,,,,,,,,,,1,02,,929
37446,2024,10,4,10,0,12,,2,2,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,42
37447,2024,10,1,46,0,12,,1,1,1,1,,,6,3,01,01,04,,,,350,200,1,350,200,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,05,,149
37448,2024,10,1,35,0,02,4,1,2,2,1,,,2,3,09,07,33,,,,385,310,1,385,310,75,3,0,0,0,,40,,2448,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,562
37449,2024,10,1,48,0,04,,1,6,4,1,,,2,3,11,08,35,,,,420,240,1,420,240,180,1,0,0,0,,141,,5602,3,1,2,4,,,,,,,,,,,,,,,,,1,18,,80
37450,2024,10,4,24,0,12,,2,6,4,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,106
37451,2024,10,1,35,5,08,,2,1,4,1,,,6,3,20,07,32,,,,360,360,1,360,360,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,1,03,3,376
37452,2024,10,1,24,0,03,6,1,6,4,1,,,2,3,19,07,32,,,,400,500,1,400,500,0,,0,100,100,,129,,2100,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,775
37453,2024,10,4,46,0,09,,1,5,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,,38
37454,2024,10,4,35,3,01,2,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,04,,395
37455,2024,10,3,46,0,09,,1,1,4,,1,1,1,3,18,09,40,,,,,,,,,,,,,,,,67,,,,,,1,1,1,4,12,1,2,,,,,,,,,2,1,05,,41
37456,2024,10,4,24,0,12,,2,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,130
37457,2024,10,1,59,9,10,,1,1,5,1,,,6,2,11,08,36,,,,550,300,1,550,300,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,05,,633
37458,2024,10,4,35,4,12,,2,3,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,195
37459,2024,10,4,35,0,01,1,2,6,1,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,,212
37460,2024,10,4,35,0,12,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,03,,315
37461,2024,10,4,59,0,12,,1,5,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,01,,214
37462,2024,10,4,35,0,03,6,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,1,05,,467
37463,2024,10,4,46,6,11,,2,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,11,,185
37464,2024,10,1,59,9,07,,2,1,5,1,,,2,2,14,02,06,,,,375,425,1,375,425,0,,0,50,50,,16,,6667,3,1,4,4,,,,,,,,,,,,,,,,,1,03,3,1070
37465,2024,10,4,35,4,01,2,2,6,3,,1,2,1,2,16,02,07,,,,,,,,,,,,,,,,7,,,,,,,,,4,10,8,,,,,,,,,,,2,03,,321
37466,2024,10,4,24,2,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,336
37467,2024,10,4,12,0,11,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,,11,,214
37468,2024,10,1,35,4,07,,1,1,4,1,,,1,2,11,08,36,,,,400,400,1,400,400,0,,80,0,80,,156,,4200,1,1,4,4,,,,,,,,,,,,,,,,,1,03,2,459
37469,2024,10,2,11,0,11,,1,6,2,1,,,5,3,03,09,39,0,2,,600,0,1,600,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,01,,28
37470,2024,10,1,24,0,09,,1,1,5,1,,,1,3,21,02,07,,,,375,375,1,375,375,0,,0,0,0,,49,,4103,1,1,1,4,,,,,,,,,,,,,,,,,1,05,,335
37471,2024,10,1,24,0,06,,1,1,4,2,,,4,3,01,01,04,,,,450,450,1,750,450,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,1,02,,104
37472,2024,10,4,24,0,01,2,1,6,2,,1,1,2,3,07,02,09,,,,,,,,,,,,,,,,3,,,,,,,,,3,05,3,,,,,,,,,,,2,01,,102
37473,2024,10,1,47,0,05,,2,6,6,1,,,2,3,06,01,04,,,,400,240,1,400,240,160,0,0,0,0,,8,,7212,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,87
37474,2024,10,1,11,0,05,,1,4,2,1,,,2,3,15,07,33,,,,420,420,1,420,420,0,,0,0,0,,10,,1800,1,1,1,4,,,,,,,,,,,,,,,,,1,01,,47
37475,2024,10,4,47,0,12,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,11,,96
37476,2024,10,4,35,0,12,,2,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,251
37477,2024,10,1,35,0,05,,1,2,4,1,,,2,3,20,08,35,,,,350,270,1,350,270,80,3,0,0,0,,239,,4000,3,1,1,2,,,,,,,,,,,,,,,,,1,03,2,387
37478,2024,10,1,24,0,07,,2,1,4,1,,,2,3,11,02,08,,,,400,400,1,400,400,0,,0,0,0,,82,,2900,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,93
37479,2024,10,4,24,2,12,,2,5,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,01,,274
37480,2024,10,4,24,2,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,11,,341
37481,2024,10,1,13,0,05,,2,1,4,1,,,1,3,16,05,25,,,,300,240,1,300,240,0,,0,0,0,,31,,3245,1,4,4,4,,,,,,,,,,,,,,,,,1,03,1,141
37482,2024,10,4,24,1,03,6,2,6,5,,1,2,1,3,21,04,15,,,,,,,,,,,,,,,,4,,,,,,,,,3,05,3,,,,,,,,,,,2,01,,366
37483,2024,10,1,24,2,03,6,1,6,2,1,,,6,3,18,06,27,,,,400,400,1,400,400,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,1,18,,231
37484,2024,10,4,24,0,11,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,11,,125
37485,2024,10,1,35,4,04,,1,6,2,1,,,6,1,20,08,35,,,,400,400,1,400,400,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,1,01,,355
37486,2024,10,1,59,9,08,,2,3,5,1,,,2,2,17,04,16,,,,75,290,2,75,290,0,,0,0,0,1,190,,4100,1,1,3,4,,,,,,,,,,,,,,,,,1,14,3,318
37487,2024,10,1,10,0,07,,2,1,6,1,,,1,3,18,05,22,,,,400,500,1,400,500,0,,0,100,100,,38,,4327,1,1,3,3,,,,,,,,,,,,,,,,,1,03,3,6
37488,2024,10,4,24,0,10,,1,5,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,1,18,,185
37489,2024,10,4,35,0,11,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,,,,,,,,08,,402
37490,2024,10,1,35,4,09,,1,1,4,1,,,2,2,06,08,35,,,,360,540,1,360,540,0,,220,0,220,,13,,4500,1,3,3,3,,,,,,,,,,,,,,,,,1,18,,310
37491,2024,10,1,35,0,06,,1,1,5,1,,,1,3,16,05,20,,,,400,320,1,400,320,0,,0,0,0,,206,,5769,1,1,2,4,,,,,,,,,,,,,,,,,1,03,2,203
37492,2024,10,4,24,0,12,,2,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,134
37493,2024,10,1,24,0,09,,1,6,5,1,,,2,3,06,02,08,,,,320,320,1,320,320,0,,0,0,0,,240,,3250,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,712
37494,2024,10,2,59,0,02,4,1,6,5,1,,,1,3,17,04,17,3,1,2,360,0,1,360,0,,,,,,,5,,3036,1,1,1,4,,,,,,,,,,,,,,,,,1,01,,576
37495,2024,10,1,10,0,01,1,2,6,1,1,,,2,3,18,07,34,,,,250,150,2,250,150,0,,0,0,0,4,6,,1535,3,4,2,2,,,,,,,,,,,,,,,,,2,09,,32
37496,2024,10,4,35,0,12,,2,2,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,11,,211
37497,2024,10,1,24,0,09,,1,5,4,1,,,2,3,07,02,09,,,,390,390,1,390,390,0,,0,0,0,,45,,2472,1,1,1,4,,,,,,,,,,,,,,,,,1,01,,287
37498,2024,10,1,12,0,05,,2,1,5,1,,,1,3,16,05,20,,,,400,400,1,400,400,0,,0,0,0,,146,,3894,1,1,2,4,,,,,,,,,,,,,,,,,1,03,1,166
37499,2024,10,1,35,4,09,,2,1,3,1,,,2,3,19,01,03,,,,400,400,1,400,400,0,,0,0,0,,173,,4808,3,1,2,2,,,,,,,,,,,,,,,,,1,08,,186
37500,2024,10,4,12,0,10,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,1,11,,117
37501,2024,10,1,35,0,08,,2,1,2,1,,,2,1,08,10,42,,,,400,400,1,400,400,0,,0,0,0,,6,,2500,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,170
37502,2024,10,4,35,4,08,,2,2,0,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,18,,375
37503,2024,10,1,35,4,07,,1,1,5,1,,,2,2,06,02,05,,,,375,300,1,375,300,75,3,0,0,0,,30,,5641,3,1,2,3,,,,,,,,,,,,,,,,,1,03,3,269
37504,2024,10,4,12,0,02,3,2,6,2,,1,1,1,3,18,06,29,,,,,,,,,,,,,,,,2,,,,,,,,,4,09,3,,,,,,,,,,,2,04,,148
37505,2024,10,1,24,0,05,,1,1,1,1,,,2,3,08,02,09,,,,375,300,1,375,300,75,3,0,0,0,,199,,2800,1,1,4,4,,,,,,,,,,,,,,,,,1,18,,132
37506,2024,10,4,35,0,10,,2,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,1,05,,200
37507,2024,10,1,59,0,09,,2,1,2,2,,,3,3,19,01,03,,,,500,200,1,600,400,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,1,18,,534
37508,2024,10,2,24,2,05,,1,1,4,1,,,5,1,15,03,13,3,1,,400,0,1,400,0,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,1,05,,1157
37509,2024,10,1,24,0,08,,2,1,4,1,,,2,3,12,07,32,,,,350,350,1,350,350,0,,0,0,0,,6,,2400,3,1,4,4,,,,,,,,,,,,,,,,,1,04,4,106
37510,2024,10,1,10,0,09,,2,1,4,1,,,2,3,10,04,17,,,,400,320,1,400,320,0,,0,0,0,,217,,3250,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,35
37511,2024,10,1,13,0,01,1,2,6,1,1,,,2,3,10,07,34,,,,100,90,2,100,90,0,,0,0,0,4,1,,1595,3,2,2,4,,,,,,,,,,,,,,,,,2,14,,121
37512,2024,10,4,46,0,12,,2,3,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,53
37513,2024,10,1,59,9,04,,2,2,4,1,,,2,2,11,07,33,,,,400,319,1,400,319,0,,0,0,0,,69,,2750,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,311
37514,2024,10,4,46,0,10,,2,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,1,11,,113
37515,2024,10,4,24,0,09,,1,2,4,,1,1,2,3,06,08,35,,,,,,,,,,,,,,,,229,,,,,,,,,5,07,5,,,,,,,,,,,1,10,4,116
37516,2024,10,3,48,8,04,,1,6,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,36,7,1,,,15,2,,,,,,1,0,,,1,16,1,1230
37517,2024,10,1,48,0,06,,1,1,2,1,,,2,3,04,09,39,,,,650,650,1,650,650,0,,0,0,0,,14,,2840,3,1,3,3,,,,,,,,,,,,,,,,,1,03,1,396
37518,2024,10,1,48,8,08,,1,1,4,1,,,2,3,06,01,04,,,,400,420,1,400,420,0,,0,20,20,,240,,6346,3,1,3,3,,,,,,,,,,,,,,,,,1,07,4,597
37519,2024,10,1,48,8,03,5,1,6,5,1,,,2,1,06,03,13,,,,400,400,1,400,400,0,,0,0,0,,39,,4019,3,1,3,4,,,,,,,,,,,,,,,,,1,18,,864
37520,2024,10,4,13,0,12,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,198
37521,2024,10,1,35,0,06,,1,1,5,1,,,2,2,14,03,11,,,,400,240,1,400,240,160,1,0,0,0,,42,,5769,3,1,3,3,,,,,,,,,,,,,,,,,1,05,,247
37522,2024,10,1,59,0,06,,1,6,4,1,,,1,3,21,08,35,,,,400,320,1,400,320,80,3,0,0,0,,25,,4100,1,1,2,3,,,,,,,,,,,,,,,,,1,14,2,180
37523,2024,10,1,24,1,11,,2,1,1,1,,,6,3,17,05,24,,,,500,500,1,500,500,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,08,,229
37524,2024,10,1,48,0,02,4,2,6,4,1,,,2,3,17,05,24,,,,400,400,1,400,400,0,,0,0,0,,7,,2200,3,1,2,2,,,,,,,,,,,,,,,,,2,01,,261
37525,2024,10,2,13,0,09,,2,2,5,1,,,1,3,17,04,17,3,9,1,175,0,2,175,0,,,,,,5,240,,3500,2,4,3,4,,,,,,,,,,,,,,,,,1,08,,101
37526,2024,10,1,47,0,06,,1,1,5,1,,,2,2,08,10,41,,,,400,400,1,400,400,0,,0,0,0,,37,,2933,3,1,3,4,,,,,,,,,,,,,,,,,1,03,2,102
37527,2024,10,4,35,4,10,,2,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,1,13,4,365
37528,2024,10,2,12,0,06,,2,1,5,2,,,2,2,10,04,14,3,1,2,400,0,1,450,0,,,,,,,178,,4471,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,266
37529,2024,10,1,35,0,08,,1,1,6,1,,,1,3,21,01,02,,,,400,350,1,400,350,80,3,0,0,0,,218,,5288,1,1,2,4,,,,,,,,,,,,,,,,,1,03,3,473
37530,2024,10,1,24,2,03,6,2,6,4,1,,,2,3,11,02,08,,,,400,320,1,400,320,80,3,0,0,0,,18,,2500,3,1,2,3,,,,,,,,,,,,,,,,,1,05,,240
37531,2024,10,4,35,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,,,,,,,,,,,,11,,415
